y0,decision_loss,err,c
-3.1425557136535645,0.4300000071525574,1.3246948719024658,0.05000000074505806
-3.03096604347229,0.5149999856948853,1.0573135614395142,0.05000000074505806
-2.9193766117095947,0.5249999761581421,0.9576823711395264,0.05000000074505806
-2.8077869415283203,0.6349999904632568,0.9453263878822327,0.05000000074505806
-2.696197271347046,0.5199999809265137,0.7397283315658569,0.05000000074505806
-2.5846076011657715,0.49000000953674316,0.3582484722137451,0.05000000074505806
-2.473018169403076,0.4399999976158142,0.3397167921066284,0.05000000074505806
-2.3614284992218018,0.42500001192092896,0.5121743679046631,0.05000000074505806
-2.2498388290405273,0.4050000011920929,0.6731452941894531,0.05000000074505806
-2.138249158859253,0.28999999165534973,0.9244899153709412,0.05000000074505806
-2.0266597270965576,0.2750000059604645,1.1108794212341309,0.05000000074505806
-1.9150700569152832,0.25999999046325684,1.2178608179092407,0.05000000074505806
-1.8034803867340088,0.25999999046325684,1.096394419670105,0.05000000074505806
-1.691890835762024,0.25999999046325684,0.9829335808753967,0.05000000074505806
-1.580301284790039,0.25,1.0026026964187622,0.05000000074505806
-1.4687116146087646,0.23999999463558197,1.0081043243408203,0.05000000074505806
-1.3571221828460693,0.22499999403953552,1.0791363716125488,0.05000000074505806
-1.2455326318740845,0.20000000298023224,1.313786268234253,0.05000000074505806
-1.13394296169281,0.1899999976158142,1.3251186609268188,0.05000000074505806
-1.0223534107208252,0.17499999701976776,1.3673882484436035,0.05000000074505806
-0.9107638001441956,0.16500000655651093,1.3418464660644531,0.05000000074505806
-0.7991741895675659,0.1550000011920929,1.3179267644882202,0.05000000074505806
-0.687584638595581,0.125,1.5079516172409058,0.05000000074505806
-0.5759950280189514,0.125,1.3897439241409302,0.05000000074505806
-0.4644054174423218,0.11999999731779099,1.330450177192688,0.05000000074505806
-0.35281580686569214,0.11999999731779099,1.221409559249878,0.05000000074505806
-0.2412262260913849,0.10499999672174454,1.2678767442703247,0.05000000074505806
