y0,decision_loss,err,c
-0.850339412689209,0.26026010513305664,0.6313075519724722,0.05
-0.6406499123086735,0.41834148298949003,0.7328926388593727,0.05
-0.43096041192813794,0.31430500478018075,0.24743866699399814,0.05
-0.22127091154760237,0.1897483468055725,0.31882099298888333,0.05
-0.011581411167066902,0.13257895410060883,0.3083598265366757,0.05
0.19810808921346862,0.08908968418836594,0.35897734889390537,0.05
0.40779758959400414,0.06713393330574036,0.28836869196150877,0.05
0.6174870899745397,0.055142711848020554,0.2074940423667952,0.05
0.8271765903550752,0.052018240094184875,0.11379137788634099,0.05
1.0368660907356106,0.04897821322083473,0.060868668925305666,0.05
1.2465555911161461,0.045684851706027985,0.03238355052027419,0.05
1.4562450914966818,0.04154703766107559,0.021393230088731174,0.05
1.6659345918772173,0.03690255060791969,0.02371000868756261,0.05
1.8756240922577527,0.031160276383161545,0.030136723953501074,0.05
2.0853135926382884,0.02736024372279644,0.028045171165196222,0.05
2.295003093018824,0.02347576431930065,0.02901940914288893,0.05
2.5046925933993593,0.020520182326436043,0.026536879025182657,0.05
2.714382093779895,0.0174801554530859,0.02404814554189871,0.05
2.9240715941604303,0.015031244605779648,0.02195231727489652,0.05
3.133761094540966,0.01190677285194397,0.01726922712061129,0.05
3.343450594921501,0.010386759415268898,0.015028323073235735,0.05
3.553140095302037,0.009457862004637718,0.012619227231238563,0.05
3.762829595682572,0.008444519713521004,0.010110757138321498,0.05
3.972519096063108,0.0076845125295221806,0.008004525342518437,0.05
4.182208596443644,0.0065022800117731094,0.00691417184559768,0.05
4.391898096824179,0.005488937720656395,0.005420181217991336,0.05
4.601587597204715,0.004982266575098038,0.0048916292685785515,0.05
4.811277097585251,0.0043067047372460365,0.003684668141783389,0.05
5.020966597965785,0.0034622529055923223,0.0033663443087052986,0.05
5.23065609834632,0.002871136646717787,0.0026396423003725044,0.05
5.440345598726856,0.0023644655011594296,0.0019643816431552095,0.05
5.6500350991073915,0.0017733491258695722,0.0020657972035267864,0.05
5.859724599487928,0.0011822327505797148,0.0018573891741572302,0.05
6.069414099868463,0.0010977875208482146,0.001487489802346409,0.05
6.279103600248999,0.0009288971195928752,0.001226595440756501,0.05
6.488793100629534,0.0005911163752898574,0.0012738084775875363,0.05
6.6984826010100695,0.000422225974034518,0.0011141522404958725,0.05
6.908172101390605,0.0002533355727791786,0.0010097424296283675,0.05
7.117861601771141,0.0002533355727791786,0.0008289552704832977,0.05
7.327551102151676,0.0002533355727791786,0.0006826876937446419,0.05
7.537240602532211,0.0002533355727791786,0.0005406460533975055,0.05
7.746930102912747,0.00016889038670342416,0.0005040868345625368,0.05
7.956619603293283,8.444519335171208e-05,0.0004655018553669394,0.05
8.166309103673818,8.444519335171208e-05,0.0003935684709333752,0.05
8.375998604054354,8.444519335171208e-05,0.00032910374273551325,0.05
8.58568810443489,8.444519335171208e-05,0.0002723179200146063,0.05
8.795377604815425,8.444519335171208e-05,0.00022943120066951615,0.05
9.00506710519596,8.444519335171208e-05,0.0001813929812904176,0.05
9.214756605576495,8.444519335171208e-05,0.00015293172472291393,0.05
9.424446105957031,8.444519335171208e-05,0.00012669595487587509,0.05
-0.850339412689209,0.30956402968387214,0.6173770681634091,0.06836734693877551
-0.6406499123086735,0.5443440800846308,0.7177182766914083,0.06836734693877551
-0.43096041192813794,0.42770286015358433,0.24553678408075308,0.06836734693877551
-0.22127091154760237,0.25910542479583193,0.316936235849972,0.06836734693877551
-0.011581411167066902,0.18128142703552635,0.3052284872377815,0.06836734693877551
0.19810808921346862,0.12181650695143914,0.35382187809655236,0.06836734693877551
0.40779758959400414,0.09179537819356334,0.2847047908143949,0.06836734693877551
