y0,decision_loss,err,c
-3.1425557136535645,0.019999999552965164,0.03812610299188643,0.05000000074505806
-3.03096604347229,0.4000000059604645,0.3350645666726087,0.05000000074505806
-2.9193766117095947,0.5949999690055847,0.5170702438712178,0.05000000074505806
-2.8077869415283203,0.6899999976158142,0.6025016365669627,0.05000000074505806
-2.696197271347046,0.9699999690055847,0.9652259728411184,0.05000000074505806
-2.5846076011657715,1.534999966621399,1.6106477585212493,0.05000000074505806
-2.473018169403076,2.3949999809265137,2.5390364592186456,0.05000000074505806
-2.3614284992218018,2.7749998569488525,2.8961164301360913,0.05000000074505806
-2.2498388290405273,2.870000123977661,3.244171382593083,0.05000000074505806
-2.138249158859253,3.25,3.6842290258098207,0.05000000074505806
-2.0266597270965576,3.5450000762939453,4.020811545680615,0.05000000074505806
-1.9150700569152832,3.5450000762939453,4.242285206814932,0.05000000074505806
-1.8034803867340088,3.4650001525878906,4.179408621775239,0.05000000074505806
-1.691890835762024,3.4750001430511475,4.105689175808113,0.05000000074505806
-1.580301284790039,3.495000123977661,4.206621675106131,0.05000000074505806
-1.4687116146087646,2.75,4.249014220454104,0.05000000074505806
-1.3571221828460693,2.559999704360962,4.379282096947949,0.05000000074505806
-1.2455326318740845,2.384999990463257,4.672602665615647,0.05000000074505806
-1.13394296169281,2.315000057220459,4.642939950313213,0.05000000074505806
-1.0223534107208252,1.6399999856948853,4.660838802349385,0.05000000074505806
-0.9107638001441956,1.4600000381469727,4.511504627367254,0.05000000074505806
-0.7991741895675659,1.1799999475479126,4.310543566604136,0.05000000074505806
-0.687584638595581,0.8849999904632568,4.381016495911337,0.05000000074505806
-0.5759950280189514,0.5049999952316284,3.919914274780562,0.05000000074505806
-0.4644054174423218,0.3100000023841858,3.5069544709168654,0.05000000074505806
-0.35281580686569214,0.11999999731779099,3.0048600445096345,0.05000000074505806
-0.2412262260913849,0.10499999672174454,2.6436794705058357,0.05000000074505806
-0.12963664531707764,0.10499999672174454,2.13962387024547,0.05000000074505806
-0.018047034740447998,0.0949999988079071,1.7626536562557322,0.05000000074505806
0.09354257583618164,0.08500000089406967,1.4298283662790559,0.05000000074505806
0.2051321268081665,0.08500000089406967,1.0717437771656697,0.05000000074505806
0.31672173738479614,0.08500000089406967,0.778937760670959,0.05000000074505806
0.42831140756607056,0.07999999821186066,0.5602415272294575,0.05000000074505806
0.5399010181427002,0.06499999761581421,0.5065410922700765,0.05000000074505806
0.6514905691146851,0.06499999761581421,0.37637283628101154,0.05000000074505806
0.7630801796913147,0.05999999865889549,0.2860472777051054,0.05000000074505806
