y0,decision_loss,err,c
-5.6045379638671875,0.0012750000460073352,0.004845016093957964,0.05000000074505806
-5.3752241134643555,0.0034249997697770596,0.0038415842859237962,0.05000000074505806
-5.145910739898682,0.005200000014156103,0.0035476640551610522,0.05000000074505806
-4.91659688949585,0.007400000002235174,0.003120982115694375,0.05000000074505806
-4.687283039093018,0.009349999949336052,0.0030959646729862384,0.05000000074505806
-4.457969665527344,0.014875000342726707,0.0015021360485210835,0.05000000074505806
-4.228655815124512,0.021800000220537186,0.0027616495481330734,0.05000000074505806
-3.9993419647216797,0.027300000190734863,0.0031717154266714285,0.05000000074505806
-3.7700281143188477,0.03400000184774399,0.00325588788795326,0.05000000074505806
-3.5407145023345947,0.03909999877214432,0.003085350248035644,0.05000000074505806
-3.3114006519317627,0.04702499881386757,0.006506388571113469,0.05000000074505806
-3.0820870399475098,0.06062500178813934,0.009879051696709905,0.05000000074505806
-2.8527731895446777,0.08079999685287476,0.013067930482805325,0.05000000074505806
-2.623459577560425,0.10625000298023224,0.018984801129771616,0.05000000074505806
-2.394145965576172,0.15512500703334808,0.021342533781726437,0.05000000074505806
-2.16483211517334,0.21400001645088196,0.03065868233090055,0.05000000074505806
-1.935518503189087,0.29627498984336853,0.039716998279517475,0.05000000074505806
-1.7062047719955444,0.37780001759529114,0.07745654192663637,0.05000000074505806
-1.476891040802002,0.45852500200271606,0.114380612021265,0.05000000074505806
-1.247577428817749,0.5412999987602234,0.1568608233956036,0.05000000074505806
-1.018263578414917,0.5754249691963196,0.1764435424036069,0.05000000074505806
-0.7889499664306641,0.5451750159263611,0.19753535870587122,0.05000000074505806
-0.5596362352371216,0.43837499618530273,0.19809588063258954,0.05000000074505806
-0.3303225040435791,0.3489000201225281,0.19198555252877408,0.05000000074505806
-0.10100877285003662,0.2905000150203705,0.19944496154021923,0.05000000074505806
0.12830494344234467,0.20074999332427979,0.36226378114273233,0.05000000074505806
0.35761865973472595,0.14790000021457672,0.3218001946650557,0.05000000074505806
0.586932361125946,0.09952499717473984,0.27633601457612583,0.05000000074505806
0.8162460923194885,0.06362500041723251,0.2137778439527814,0.05000000074505806
1.0455597639083862,0.04227500036358833,0.14184426145579151,0.05000000074505806
1.2748734951019287,0.026125000789761543,0.0941509960613501,0.05000000074505806
1.5041872262954712,0.017899999395012856,0.05906442261415529,0.05000000074505806
1.733500361442566,0.013100000098347664,0.03691564750636836,0.05000000074505806
1.9628140926361084,0.009925000369548798,0.023585451996682973,0.05000000074505806
2.1921277046203613,0.0071749999187886715,0.015510549081337118,0.05000000074505806
2.4214415550231934,0.005375000182539225,0.010295600021958208,0.05000000074505806
2.6507551670074463,0.003800000064074993,0.007075562550257327,0.05000000074505806
2.880068778991699,0.0031500000040978193,0.004951569070315518,0.05000000074505806
3.1093826293945312,0.002524999901652336,0.0037198692424823755,0.05000000074505806
3.3386964797973633,0.0018500000005587935,0.0028212966588382553,0.05000000074505806
3.568010091781616,0.0011500000255182385,0.0022024568095311216,0.05000000074505806
3.797323703765869,0.0007249999907799065,0.0017803576870855462,0.05000000074505806
4.026637554168701,0.0006500000017695129,0.0013856176540888792,0.05000000074505806
4.255951404571533,0.0006000000284984708,0.0010805703834894885,0.05000000074505806
4.485264778137207,0.00047500000800937414,0.0008840363324840796,0.05000000074505806
4.714578628540039,0.00039999998989515007,0.0007227556966154964,0.05000000074505806
4.943892478942871,0.000375000003259629,0.0005812530960999566,0.05000000074505806
5.173206329345703,0.00022499999613501132,0.0005087587674265685,0.05000000074505806
5.402519702911377,0.0001250000059371814,0.00044351611027616285,0.05000000074505806
5.631833553314209,2.499999936844688e-05,0.0004110626858559449,0.05000000074505806
-5.6045379638671875,0.0012989796232432127,0.004744068844046145,0.06836734712123871
-5.3752241134643555,0.0033331632148474455,0.0037586244652132537,0.06836734712123871
-5.145910739898682,0.0049698976799845695,0.003472100261500563,0.06836734712123871
-4.91659688949585,0.007140816189348698,0.0030554656123808056,0.06836734712123871
-4.687283039093018,0.009482652880251408,0.0030358877026911953,0.06836734712123871
